anio,mes,departamento,provincia,distrito,ubigeo,modalidad,n_denuncias,dist_emergencia
2023,3,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Hurto,7,1
2023,3,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Otros,8,1
2023,3,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Robo,3,1
2023,3,LIMA METROPOLITANA,LIMA,RIMAC,150128,Estafa,17,1
2023,3,LIMA METROPOLITANA,LIMA,RIMAC,150128,Extorsión,25,1
2023,3,LIMA METROPOLITANA,LIMA,RIMAC,150128,Homicidio,1,1
2023,3,LIMA METROPOLITANA,LIMA,RIMAC,150128,Hurto,208,1
2023,3,LIMA METROPOLITANA,LIMA,RIMAC,150128,Otros,176,1
2023,3,LIMA METROPOLITANA,LIMA,RIMAC,150128,Robo,160,1
2023,3,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Estafa,3,1
2023,3,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Extorsión,2,1
2023,3,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Hurto,5,1
2023,3,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Otros,9,1
2023,3,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Robo,5,1
2023,3,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Estafa,32,1
2023,3,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Extorsión,12,1
2023,3,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Hurto,119,1
2023,3,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Otros,50,1
2023,3,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Robo,52,1
2023,3,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Estafa,17,1
2023,3,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Extorsión,7,1
2023,3,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Hurto,109,1
2023,3,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Otros,49,1
2023,3,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Robo,49,1
2023,3,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Estafa,78,1
2023,3,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Extorsión,112,1
2023,3,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Homicidio,17,1
2023,3,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Hurto,735,1
2023,3,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Otros,756,1
2023,3,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Robo,648,1
2023,3,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Estafa,21,1
2023,3,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Extorsión,37,1
2023,3,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Homicidio,2,1
2023,3,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Hurto,224,1
2023,3,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Otros,219,1
2023,3,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Robo,240,1
2023,3,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Estafa,13,1
2023,3,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Extorsión,7,1
2023,3,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Hurto,57,1
2023,3,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Otros,30,1
2023,3,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Robo,39,1
2023,3,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Estafa,57,1
2023,3,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Extorsión,46,1
2023,3,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Homicidio,2,1
2023,3,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Hurto,391,1
2023,3,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Otros,297,1
2023,3,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Robo,525,1
2023,3,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Estafa,18,1
2023,3,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Extorsión,3,1
2023,3,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Homicidio,1,1
2023,3,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Hurto,79,1
2023,3,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Otros,34,1
2023,3,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Robo,50,1
2023,3,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Estafa,20,1
2023,3,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Extorsión,11,1
2023,3,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Hurto,114,1
2023,3,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Otros,79,1
2023,3,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Robo,80,1
2023,3,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Hurto,1,1
2023,3,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Otros,2,1
2023,3,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Estafa,4,1
2023,3,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Extorsión,2,1
2023,3,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Hurto,11,1
2023,3,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Otros,9,1
2023,3,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Robo,5,1
2023,3,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Estafa,61,1
2023,3,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Extorsión,22,1
2023,3,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Hurto,270,1
2023,3,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Otros,99,1
2023,3,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Robo,153,1
2023,3,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Estafa,10,1
2023,3,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Extorsión,6,1
2023,3,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Hurto,72,1
2023,3,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Otros,55,1
2023,3,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Robo,46,1
2023,3,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Estafa,47,1
2023,3,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Extorsión,43,1
2023,3,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Homicidio,3,1
2023,3,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Hurto,203,1
2023,3,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Otros,190,1
2023,3,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Robo,348,1
2023,3,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Estafa,42,1
2023,3,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Extorsión,37,1
2023,3,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Homicidio,3,1
2023,3,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Hurto,269,1
2023,3,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Otros,283,1
2023,3,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Robo,259,1
2023,4,LIMA METROPOLITANA,LIMA,ANCON,150102,Estafa,4,1
2023,4,LIMA METROPOLITANA,LIMA,ANCON,150102,Extorsión,6,1
2023,4,LIMA METROPOLITANA,LIMA,ANCON,150102,Homicidio,1,1
2023,4,LIMA METROPOLITANA,LIMA,ANCON,150102,Hurto,26,1
2023,4,LIMA METROPOLITANA,LIMA,ANCON,150102,Otros,54,1
2023,4,LIMA METROPOLITANA,LIMA,ANCON,150102,Robo,45,1
2023,4,LIMA METROPOLITANA,LIMA,ATE,150103,Estafa,37,1
2023,4,LIMA METROPOLITANA,LIMA,ATE,150103,Extorsión,44,1
2023,4,LIMA METROPOLITANA,LIMA,ATE,150103,Homicidio,8,1
2023,4,LIMA METROPOLITANA,LIMA,ATE,150103,Hurto,257,1
2023,4,LIMA METROPOLITANA,LIMA,ATE,150103,Otros,226,1
2023,4,LIMA METROPOLITANA,LIMA,ATE,150103,Robo,361,1
2023,4,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Estafa,8,1
2023,4,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Extorsión,8,1
2023,4,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Hurto,91,1
2023,4,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Otros,56,1
2023,4,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Robo,65,1
2023,4,LIMA METROPOLITANA,LIMA,BREÑA,150105,Estafa,18,1
2023,4,LIMA METROPOLITANA,LIMA,BREÑA,150105,Extorsión,10,1
2023,4,LIMA METROPOLITANA,LIMA,BREÑA,150105,Hurto,121,1
2023,4,LIMA METROPOLITANA,LIMA,BREÑA,150105,Otros,51,1
2023,4,LIMA METROPOLITANA,LIMA,BREÑA,150105,Robo,110,1
2023,4,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Estafa,25,1
2023,4,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Extorsión,30,1
2023,4,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Homicidio,2,1
2023,4,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Hurto,91,1
2023,4,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Otros,217,1
2023,4,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Robo,142,1
2023,4,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Estafa,13,1
2023,4,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Extorsión,5,1
2023,4,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Homicidio,1,1
2023,4,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Hurto,21,1
2023,4,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Otros,30,1
2023,4,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Robo,21,1
2023,4,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Estafa,22,1
2023,4,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Extorsión,32,1
2023,4,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Homicidio,1,1
2023,4,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Hurto,165,1
2023,4,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Otros,279,1
2023,4,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Robo,240,1
2023,4,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Estafa,11,1
2023,4,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Extorsión,3,1
2023,4,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Homicidio,1,1
2023,4,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Hurto,10,1
2023,4,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Otros,18,1
2023,4,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Robo,7,1
2023,4,LIMA METROPOLITANA,LIMA,COMAS,150110,Estafa,29,1
2023,4,LIMA METROPOLITANA,LIMA,COMAS,150110,Extorsión,53,1
2023,4,LIMA METROPOLITANA,LIMA,COMAS,150110,Homicidio,3,1
2023,4,LIMA METROPOLITANA,LIMA,COMAS,150110,Hurto,268,1
2023,4,LIMA METROPOLITANA,LIMA,COMAS,150110,Otros,367,1
2023,4,LIMA METROPOLITANA,LIMA,COMAS,150110,Robo,337,1
2023,4,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Estafa,6,1
2023,4,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Extorsión,7,1
2023,4,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Hurto,76,1
2023,4,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Otros,61,1
2023,4,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Robo,145,1
2023,4,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Estafa,37,1
2023,4,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Extorsión,45,1
2023,4,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Hurto,261,1
2023,4,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Otros,240,1
2023,4,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Robo,288,1
2023,4,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Estafa,35,1
2023,4,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Extorsión,15,1
2023,4,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Hurto,131,1
2023,4,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Otros,49,1
2023,4,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Robo,61,1
2023,4,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Estafa,29,1
2023,4,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Extorsión,19,1
2023,4,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Hurto,136,1
2023,4,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Otros,42,1
2023,4,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Robo,43,1
2023,4,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Estafa,28,1
2023,4,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Extorsión,23,1
2023,4,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Hurto,263,1
2023,4,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Otros,96,1
2023,4,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Robo,265,1
2023,4,LIMA METROPOLITANA,LIMA,LIMA,150101,Estafa,127,1
2023,4,LIMA METROPOLITANA,LIMA,LIMA,150101,Extorsión,77,1
2023,4,LIMA METROPOLITANA,LIMA,LIMA,150101,Homicidio,6,1
2023,4,LIMA METROPOLITANA,LIMA,LIMA,150101,Hurto,882,1
2023,4,LIMA METROPOLITANA,LIMA,LIMA,150101,Otros,501,1
2023,4,LIMA METROPOLITANA,LIMA,LIMA,150101,Robo,554,1
2023,4,LIMA METROPOLITANA,LIMA,LINCE,150116,Estafa,9,1
2023,4,LIMA METROPOLITANA,LIMA,LINCE,150116,Extorsión,9,1
2023,4,LIMA METROPOLITANA,LIMA,LINCE,150116,Hurto,100,1
2023,4,LIMA METROPOLITANA,LIMA,LINCE,150116,Otros,31,1
2023,4,LIMA METROPOLITANA,LIMA,LINCE,150116,Robo,50,1
2023,4,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Estafa,39,1
2023,4,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Extorsión,66,1
2023,4,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Homicidio,1,1
2023,4,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Hurto,325,1
2023,4,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Otros,211,1
2023,4,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Robo,385,1
2023,4,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Estafa,20,1
2023,4,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Extorsión,21,1
2023,4,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Hurto,104,1
2023,4,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Otros,146,1
2023,4,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Robo,123,1
2023,4,LIMA METROPOLITANA,LIMA,LURIN,150119,Estafa,20,1
2023,4,LIMA METROPOLITANA,LIMA,LURIN,150119,Extorsión,7,1
2023,4,LIMA METROPOLITANA,LIMA,LURIN,150119,Homicidio,1,1
2023,4,LIMA METROPOLITANA,LIMA,LURIN,150119,Hurto,68,1
2023,4,LIMA METROPOLITANA,LIMA,LURIN,150119,Otros,76,1
2023,4,LIMA METROPOLITANA,LIMA,LURIN,150119,Robo,45,1
2023,4,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Estafa,15,1
2023,4,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Extorsión,5,1
2023,4,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Hurto,71,1
2023,4,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Otros,18,1
2023,4,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Robo,32,1
2023,4,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Estafa,43,1
2023,4,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Extorsión,18,1
2023,4,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Hurto,468,1
2023,4,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Otros,107,1
2023,4,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Robo,177,1
2023,4,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Estafa,14,1
2023,4,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Extorsión,5,1
2023,4,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Homicidio,2,1
2023,4,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Hurto,48,1
2023,4,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Otros,66,1
2023,4,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Robo,47,1
2023,4,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Estafa,1,1
2023,4,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Extorsión,4,1
2023,4,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Hurto,16,1
2023,4,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Otros,25,1
2023,4,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Robo,1,1
2023,4,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Estafa,10,1
2023,4,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Extorsión,4,1
2023,4,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Hurto,49,1
2023,4,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Otros,25,1
2023,4,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Robo,63,1
2023,4,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Estafa,29,1
2023,4,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Extorsión,21,1
2023,4,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Homicidio,5,1
2023,4,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Hurto,135,1
2023,4,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Otros,140,1
2023,4,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Robo,197,1
2023,4,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Estafa,7,1
2023,4,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Extorsión,1,1
2023,4,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Hurto,11,1
2023,4,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Otros,13,1
2023,4,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Robo,5,1
2023,4,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Estafa,3,1
2023,4,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Extorsión,1,1
2023,4,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Hurto,3,1
2023,4,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Otros,10,1
2023,4,LIMA METROPOLITANA,LIMA,RIMAC,150128,Estafa,18,1
2023,4,LIMA METROPOLITANA,LIMA,RIMAC,150128,Extorsión,22,1
2023,4,LIMA METROPOLITANA,LIMA,RIMAC,150128,Hurto,176,1
2023,4,LIMA METROPOLITANA,LIMA,RIMAC,150128,Otros,238,1
2023,4,LIMA METROPOLITANA,LIMA,RIMAC,150128,Robo,178,1
2023,4,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Estafa,4,1
2023,4,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Extorsión,2,1
2023,4,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Hurto,5,1
2023,4,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Otros,10,1
2023,4,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Robo,2,1
2023,4,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Estafa,22,1
2023,4,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Extorsión,14,1
2023,4,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Homicidio,1,1
2023,4,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Hurto,126,1
2023,4,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Otros,49,1
2023,4,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Robo,61,1
2023,4,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Estafa,20,1
2023,4,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Extorsión,11,1
2023,4,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Hurto,139,1
2023,4,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Otros,41,1
2023,4,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Robo,46,1
2023,4,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Estafa,84,1
2023,4,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Extorsión,120,1
2023,4,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Homicidio,9,1
2023,4,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Hurto,690,1
2023,4,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Otros,815,1
2023,4,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Robo,613,1
2023,4,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Estafa,41,1
2023,4,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Extorsión,37,1
2023,4,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Homicidio,5,1
2023,4,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Hurto,225,1
2023,4,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Otros,230,1
2023,4,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Robo,246,1
2023,4,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Estafa,6,1
2023,4,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Extorsión,6,1
2023,4,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Hurto,31,1
2023,4,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Otros,16,1
2023,4,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Robo,32,1
2023,4,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Estafa,48,1
2023,4,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Extorsión,52,1
2023,4,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Homicidio,7,1
2023,4,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Hurto,411,1
2023,4,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Otros,297,1
2023,4,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Robo,494,1
2023,4,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Estafa,15,1
2023,4,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Extorsión,7,1
2023,4,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Homicidio,1,1
2023,4,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Hurto,75,1
2023,4,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Otros,49,1
2023,4,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Robo,48,1
2023,4,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Estafa,14,1
2023,4,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Extorsión,8,1
2023,4,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Homicidio,1,1
2023,4,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Hurto,121,1
2023,4,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Otros,74,1
2023,4,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Robo,181,1
2023,4,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Otros,2,1
2023,4,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Extorsión,1,1
2023,4,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Hurto,8,1
2023,4,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Otros,7,1
2023,4,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Robo,6,1
2023,4,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Estafa,50,1
2023,4,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Extorsión,24,1
2023,4,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Hurto,304,1
2023,4,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Otros,133,1
2023,4,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Robo,228,1
2023,4,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Estafa,7,1
2023,4,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Extorsión,7,1
2023,4,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Hurto,60,1
2023,4,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Otros,45,1
2023,4,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Robo,49,1
2023,4,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Estafa,45,1
2023,4,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Extorsión,40,1
2023,4,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Homicidio,2,1
2023,4,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Hurto,227,1
